race_id,race_title,race_date,着順,馬番,馬名,コーナー通過順,上がり3F,単勝オッズ,複勝配当,条件1,条件2,仮説フラグ
202505010205,3歳新馬,2025/02/02,11,5,トラストユー,9-10-6,35.6,30.6,0,False,False,False
202505010205,3歳新馬,2025/02/02,12,4,ベラトール,15-14-12,35.0,137.8,0,False,False,False
202505010205,3歳新馬,2025/02/02,13,2,レイネイル,5-6-6,35.7,114.6,0,False,False,False
202505010205,3歳新馬,2025/02/02,14,7,デルマガニメデ,11-12-12,35.3,148.6,0,False,False,False
202505010205,3歳新馬,2025/02/02,15,11,ヒーローレジェンド,13-15-15,35.8,139.9,0,False,False,False
202505010206,3歳未勝利,2025/02/02,1,6,プリムツァール,3-3,34.8,3.4,170,True,True,True
202505010206,3歳未勝利,2025/02/02,2,3,サルーポルティ,6-7,34.9,17.1,410,True,False,False
202505010206,3歳未勝利,2025/02/02,3,13,テンドリームガール,6-5,35.2,52.8,930,False,False,False
202505010206,3歳未勝利,2025/02/02,4,5,ジャサルディア,13-14,34.3,10.0,0,False,False,False
202505010206,3歳未勝利,2025/02/02,5,2,ルトンワージ,12-11,34.8,3.7,0,True,True,True
202505010206,3歳未勝利,2025/02/02,6,12,マイネルレクエルド,2-2,35.9,11.7,0,True,False,False
202505010206,3歳未勝利,2025/02/02,7,16,シャンパングラス,13-11,35.0,112.8,0,True,False,False
202505010206,3歳未勝利,2025/02/02,8,8,ディフューズ,3-5,35.7,63.3,0,False,True,False
202505010206,3歳未勝利,2025/02/02,9,1,ショウナンバージ,9-8,35.2,116.4,0,False,False,False
202505010206,3歳未勝利,2025/02/02,10,7,タベザカリ,10-11,35.2,130.1,0,False,False,False
202505010206,3歳未勝利,2025/02/02,11,11,タイヨウノキセツ,1-1,36.2,3.1,0,False,True,False
202505010206,3歳未勝利,2025/02/02,12,9,キロノヴァ,8-8,35.5,28.0,0,False,True,False
202505010206,3歳未勝利,2025/02/02,13,15,ジュールスレーヴ,15-16,35.0,375.4,0,False,False,False
202505010206,3歳未勝利,2025/02/02,14,14,ヘヴンリーゴール,3-3,36.9,65.1,0,False,False,False
202505010206,3歳未勝利,2025/02/02,15,10,ギフトバスケット,10-8,36.5,125.9,0,False,False,False
202505010206,3歳未勝利,2025/02/02,16,4,ジーティーワラワラ,15-14,36.9,160.3,0,True,False,False
202505010207,4歳以上1勝クラス,2025/02/02,1,12,マスグラバイト,8-8,37.3,3.1,130,False,True,False
202505010207,4歳以上1勝クラス,2025/02/02,2,9,チザルピーノ,2-2,38.6,2.7,130,False,True,False
202505010207,4歳以上1勝クラス,2025/02/02,3,14,ホワイトクロウ,13-12,36.9,23.1,300,False,False,False
202505010207,4歳以上1勝クラス,2025/02/02,4,5,ラッキーヤース,12-10,37.1,13.5,0,False,True,False
202505010207,4歳以上1勝クラス,2025/02/02,5,3,デスティノ,10-10,37.7,28.4,0,True,True,True
202505010207,4歳以上1勝クラス,2025/02/02,6,7,アイウィル,4-3,38.8,15.2,0,True,False,False
202505010207,4歳以上1勝クラス,2025/02/02,7,11,クレイヴィンオナー,16-16,36.9,6.3,0,True,False,False
202505010207,4歳以上1勝クラス,2025/02/02,8,6,ロストボール,15-14,37.1,445.9,0,False,False,False
202505010207,4歳以上1勝クラス,2025/02/02,9,4,スナイチゴールド,13-13,37.8,198.8,0,False,False,False
202505010207,4歳以上1勝クラス,2025/02/02,10,8,ジェンマ,1-1,39.9,85.4,0,False,False,False
202505010207,4歳以上1勝クラス,2025/02/02,11,13,ビーコング,7-5,39.9,123.0,0,False,False,False
202505010207,4歳以上1勝クラス,2025/02/02,12,2,ホウオウエニシ,8-8,40.6,252.1,0,True,False,False
202505010207,4歳以上1勝クラス,2025/02/02,13,16,トクシージェネラル,4-3,41.9,6.8,0,False,False,False
202505010207,4歳以上1勝クラス,2025/02/02,14,10,サイモンプレジール,4-7,41.5,372.1,0,True,False,False
202505010207,4歳以上1勝クラス,2025/02/02,15,1,ヘラクレスノット,10-15,41.9,248.7,0,True,False,False
202505010207,4歳以上1勝クラス,2025/02/02,16,15,シャイニースイフト,3-5,43.4,120.3,0,True,False,False
202505010208,4歳以上2勝クラス,2025/02/02,1,13,アッチャゴーラ,8-7,35.5,2.8,130,False,True,False
202505010208,4歳以上2勝クラス,2025/02/02,2,5,クインズデネブ,10-10,35.3,14.8,250,True,False,False
202505010208,4歳以上2勝クラス,2025/02/02,3,2,セントラルヴァレー,3-3,36.8,3.4,140,False,False,False
202505010208,4歳以上2勝クラス,2025/02/02,4,3,フクノブルジュ,12-12,36.1,62.6,0,False,False,False
202505010208,4歳以上2勝クラス,2025/02/02,5,15,ダノンスウィッチ,3-3,37.4,5.8,0,False,False,False
202505010208,4歳以上2勝クラス,2025/02/02,6,7,フィールザワールド,16-14,36.3,117.3,0,False,False,False
202505010208,4歳以上2勝クラス,2025/02/02,7,14,スペキオサレジーナ,12-12,36.5,39.8,0,True,True,True
202505010208,4歳以上2勝クラス,2025/02/02,8,10,タリエシン,14-14,36.4,216.5,0,False,False,False
202505010208,4歳以上2勝クラス,2025/02/02,9,12,ポリーフォリア,2-2,37.9,26.3,0,False,False,False
202505010208,4歳以上2勝クラス,2025/02/02,10,16,スナークレジスト,3-3,37.8,165.6,0,False,False,False
202505010208,4歳以上2勝クラス,2025/02/02,11,1,ホウオウプレミア,3-3,37.9,8.8,0,False,False,False
202505010208,4歳以上2勝クラス,2025/02/02,12,6,カリフォルニア,1-1,38.2,13.6,0,True,False,False
202505010208,4歳以上2勝クラス,2025/02/02,13,8,モーニングヘイズ,10-10,37.7,18.2,0,False,False,False
202505010208,4歳以上2勝クラス,2025/02/02,14,4,ノーブルラン,14-14,37.4,297.4,0,False,False,False
202505010208,4歳以上2勝クラス,2025/02/02,15,11,ジャスパージェット,7-7,38.5,84.1,0,True,False,False
202505010208,4歳以上2勝クラス,2025/02/02,16,9,ウォルラス,8-7,38.6,53.9,0,False,False,False
202505010209,セントポーリア賞(1勝),2025/02/02,1,11,エネルジコ,9-9-10,34.0,3.0,140,True,True,True
202505010209,セントポーリア賞(1勝),2025/02/02,2,6,ミッキーマドンナ,4-6-7,34.5,3.5,150,True,True,True
202505010209,セントポーリア賞(1勝),2025/02/02,3,12,プレシャスデイ,7-7-8,34.5,18.7,290,True,False,False
202505010209,セントポーリア賞(1勝),2025/02/02,4,5,キングメーカー,2-2-2,35.0,3.6,0,False,True,False
202505010209,セントポーリア賞(1勝),2025/02/02,5,2,コスモイシュタル,4-3-3,34.9,43.5,0,False,True,False
202505010209,セントポーリア賞(1勝),2025/02/02,6,9,ベストシーン,8-7-8,34.8,6.3,0,False,True,False
202505010209,セントポーリア賞(1勝),2025/02/02,7,13,カレンラップスター,11-10-5,35.3,152.7,0,True,False,False
202505010209,セントポーリア賞(1勝),2025/02/02,8,1,ファイアトリック,11-11-12,34.8,97.5,0,True,False,False
202505010209,セントポーリア賞(1勝),2025/02/02,9,4,サトノラポール,4-5-5,35.3,36.0,0,False,False,False
202505010209,セントポーリア賞(1勝),2025/02/02,10,3,ハイタイド,1-1-1,35.8,79.6,0,False,True,False
202505010209,セントポーリア賞(1勝),2025/02/02,11,10,イブニングタイド,2-3-3,35.9,29.9,0,True,True,True
202505010209,セントポーリア賞(1勝),2025/02/02,12,8,シマサンブラック,9-11-10,35.7,19.7,0,False,False,False
202505010209,セントポーリア賞(1勝),2025/02/02,13,7,フレンドシルバー,13-13-13,35.8,444.2,0,True,False,False
202505010210,節分ステークス(3勝),2025/02/02,1,1,オードリーバローズ,3-3,34.3,3.5,170,False,True,False
202505010210,節分ステークス(3勝),2025/02/02,2,10,リサリサ,5-5,34.0,11.4,280,False,False,False
202505010210,節分ステークス(3勝),2025/02/02,3,8,ヴェサリウス,3-4,34.2,10.4,310,False,False,False
202505010210,節分ステークス(3勝),2025/02/02,4,11,ヤマニンデンファレ,7-7,33.9,34.1,0,False,False,False
202505010210,節分ステークス(3勝),2025/02/02,5,2,オーサムストローク,5-5,34.3,35.2,0,False,False,False
202505010210,節分ステークス(3勝),2025/02/02,6,5,サトミノキラリ,11-11,33.6,2.3,0,False,False,False
202505010210,節分ステークス(3勝),2025/02/02,7,4,オメガキャプテン,9-9,33.9,8.6,0,False,False,False
202505010210,節分ステークス(3勝),2025/02/02,8,3,ハクサンバード,1-1,35.4,7.7,0,False,False,False
202505010210,節分ステークス(3勝),2025/02/02,9,6,サウンドブライアン,10-9,34.1,171.4,0,True,False,False
202505010210,節分ステークス(3勝),2025/02/02,10,9,エコロレジーナ,7-7,34.5,27.9,0,False,True,False
202505010210,節分ステークス(3勝),2025/02/02,11,7,スプレモフレイバー,2-2,35.7,37.4,0,False,False,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,1,9,コスタノヴァ,8-7,35.9,4.6,190,False,True,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,2,13,ロードフォンス,9-9,36.5,6.6,220,False,True,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,3,11,アルファマム,14-14,35.7,20.0,460,False,True,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,4,5,サンライズフレイム,2-2,38.0,7.8,0,False,True,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,5,1,クロジシジョー,11-10,36.9,26.0,0,False,True,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,6,8,フリームファクシ,12-12,36.7,2.7,0,False,True,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,7,14,スレイマン,7-7,37.4,26.3,0,True,False,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,8,15,ショウナンライシン,9-11,37.1,85.2,0,False,True,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,9,4,アームズレイン,4-4,38.2,19.8,0,False,False,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,10,12,サトノルフィアン,2-2,38.8,26.8,0,False,False,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,11,3,メイショウテンスイ,5-5,38.3,302.9,0,False,False,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,12,16,スズカコテキタイ,14-14,36.9,282.4,0,False,False,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,13,2,ドンフランキー,1-1,39.5,9.1,0,False,False,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,14,7,エイシンスポッター,13-13,37.7,103.8,0,True,False,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,15,6,バルサムノート,6-6,40.0,77.0,0,True,False,False
202505010211,第39回根岸ステークス(GIII),2025/02/02,中,10,タガノビューティー,,,30.3,0,False,True,False
202505010212,4歳以上2勝クラス,2025/02/02,1,3,スパークリシャール,6-5-3,35.6,3.2,130,True,True,True
202505010212,4歳以上2勝クラス,2025/02/02,2,4,アヴニールドブリエ,10-10-9,34.8,3.2,120,True,True,True
202505010212,4歳以上2勝クラス,2025/02/02,3,1,オウケンボルト,2-2-2,35.9,3.4,120,True,False,False
202505010212,4歳以上2勝クラス,2025/02/02,4,6,ボクラヲツナグモノ,9-8-9,35.2,8.7,0,True,True,True
202505010212,4歳以上2勝クラス,2025/02/02,5,9,マイネルトルファン,4-6-6,35.7,8.1,0,False,False,False
202505010212,4歳以上2勝クラス,2025/02/02,6,2,ネイサン,4-3-3,36.2,60.5,0,True,False,False
202505010212,4歳以上2勝クラス,2025/02/02,7,5,ラーテル,8-8-7,36.3,99.8,0,True,False,False
202505010212,4歳以上2勝クラス,2025/02/02,8,7,スカパラダイス,3-3-3,37.3,50.0,0,False,False,False
202505010212,4歳以上2勝クラス,2025/02/02,9,8,メタルスパーク,6-7-7,36.9,48.2,0,True,False,False
202505010212,4歳以上2勝クラス,2025/02/02,10,10,モデルハント,1-1-1,38.6,23.5,0,False,False,False
202505010301,3歳未勝利,2025/02/08,1,9,セギレエルビエント,1-1,37.6,1.8,110,False,True,False
202505010301,3歳未勝利,2025/02/08,2,12,シュレン,6-6,37.3,3.7,130,False,True,False
202505010301,3歳未勝利,2025/02/08,3,10,ガラク,4-5,37.7,165.8,2100,False,False,False
202505010301,3歳未勝利,2025/02/08,4,3,ルージュアマリア,8-11,37.1,55.1,0,False,False,False
202505010301,3歳未勝利,2025/02/08,5,6,オブシディアーナ,6-7,37.7,10.4,0,False,False,False
202505010301,3歳未勝利,2025/02/08,6,13,ペイシャケリー,11-8,37.9,131.0,0,False,False,False
202505010301,3歳未勝利,2025/02/08,7,8,クリノフローレンス,8-8,38.1,185.2,0,False,False,False
202505010301,3歳未勝利,2025/02/08,8,16,ティアップマッハ,3-3,39.1,53.6,0,False,False,False
202505010301,3歳未勝利,2025/02/08,9,7,ロゴモコ,2-2,39.5,65.1,0,False,False,False
202505010301,3歳未勝利,2025/02/08,10,2,ラナイ,11-12,38.4,12.4,0,False,False,False
202505010301,3歳未勝利,2025/02/08,11,14,ピコグリーン,4-4,39.6,6.3,0,False,True,False
202505010301,3歳未勝利,2025/02/08,12,15,バルトゥール,8-8,38.9,62.7,0,True,False,False
202505010301,3歳未勝利,2025/02/08,13,4,リコリスラジアータ,15-15,38.5,308.5,0,False,False,False
202505010301,3歳未勝利,2025/02/08,14,11,ハイエストランク,14-12,39.0,112.8,0,False,False,False
202505010301,3歳未勝利,2025/02/08,15,5,エスケンダンス,15-16,38.7,378.0,0,False,False,False
202505010301,3歳未勝利,2025/02/08,16,1,ベルツリー,13-14,39.5,46.9,0,False,False,False
202505010302,3歳未勝利,2025/02/08,1,15,エポカスピーガ,4-5,38.1,12.2,480,False,False,False
202505010302,3歳未勝利,2025/02/08,2,3,アリアルブラック,10-6,37.9,5.3,250,True,False,False
202505010302,3歳未勝利,2025/02/08,3,1,ロジステート,1-1,39.4,43.5,1060,True,False,False
202505010302,3歳未勝利,2025/02/08,4,4,ナインオブレター,5-3,39.1,2.8,0,False,False,False
202505010302,3歳未勝利,2025/02/08,5,10,クリーンリーチ,3-3,39.4,22.6,0,False,False,False
202505010302,3歳未勝利,2025/02/08,6,8,ハクサンリバーブ,5-6,39.2,6.8,0,False,False,False
202505010302,3歳未勝利,2025/02/08,7,9,モモクロオー,13-13,38.0,316.0,0,False,False,False
202505010302,3歳未勝利,2025/02/08,8,2,カプア,12-11,39.1,12.2,0,False,True,False
202505010302,3歳未勝利,2025/02/08,9,16,ペタルビジュー,8-8,39.4,58.3,0,False,False,False
202505010302,3歳未勝利,2025/02/08,10,13,ビスケットマリー,14-13,38.2,168.9,0,False,False,False
202505010302,3歳未勝利,2025/02/08,11,14,ボンボニエーレ,5-8,39.5,337.2,0,False,False,False
202505010302,3歳未勝利,2025/02/08,12,11,フラッシュタイム,8-10,39.4,7.6,0,False,False,False
202505010302,3歳未勝利,2025/02/08,13,12,シアトルプリンセス,16-16,38.3,283.4,0,False,False,False
202505010302,3歳未勝利,2025/02/08,14,7,スイングボーイ,14-13,39.4,338.6,0,True,False,False
202505010302,3歳未勝利,2025/02/08,15,5,セイウンオスミウム,10-12,41.9,167.1,0,True,False,False
202505010302,3歳未勝利,2025/02/08,16,6,ドリームアンコール,2-2,45.2,6.0,0,False,False,False
202505010303,3歳未勝利,2025/02/08,1,13,アドマイヤデイトナ,2-2,37.5,1.1,100,False,True,False
202505010303,3歳未勝利,2025/02/08,2,16,サトミノエンジェル,9-8,37.4,17.9,150,True,False,False
202505010303,3歳未勝利,2025/02/08,3,2,トーセンペネロペ,5-5,38.4,275.2,1090,False,False,False
202505010303,3歳未勝利,2025/02/08,4,1,スティーヴバローズ,4-3,38.6,18.4,0,True,False,False
202505010303,3歳未勝利,2025/02/08,5,3,キョウエイスレーヴ,11-11,37.5,60.1,0,False,True,False
202505010303,3歳未勝利,2025/02/08,6,15,グラスビジョン,10-10,38.8,182.6,0,True,False,False
202505010303,3歳未勝利,2025/02/08,7,10,サンマルストロング,5-3,39.8,97.3,0,True,False,False
202505010303,3歳未勝利,2025/02/08,8,5,セイウンピカイチ,13-13,38.9,222.1,0,True,False,False
202505010303,3歳未勝利,2025/02/08,9,11,カフェヘニーハイ,12-12,39.0,90.6,0,False,False,False
202505010303,3歳未勝利,2025/02/08,10,6,ハクサンミラクル,1-1,41.0,214.6,0,True,False,False
202505010303,3歳未勝利,2025/02/08,11,14,リンガスマイル,15-15,38.9,123.2,0,False,False,False
202505010303,3歳未勝利,2025/02/08,12,8,ミュージックマン,5-8,40.9,274.9,0,False,True,False
202505010303,3歳未勝利,2025/02/08,13,9,プレミアブルー,8-6,41.3,81.0,0,False,False,False
202505010303,3歳未勝利,2025/02/08,14,12,カラジシ,13-14,40.5,401.0,0,False,False,False
202505010303,3歳未勝利,2025/02/08,15,7,ルナティックアイ,2-6,42.7,120.5,0,False,False,False
202505010303,3歳未勝利,2025/02/08,中,4,シングンラオウ,,,226.2,0,False,False,False
202505010304,4歳以上1勝クラス,2025/02/08,1,6,アルドール,2-2,38.1,4.5,150,False,False,False
202505010304,4歳以上1勝クラス,2025/02/08,2,11,プチブール,9-8,37.4,3.3,140,False,False,False
202505010304,4歳以上1勝クラス,2025/02/08,3,10,アトリウムチャペル,3-3,37.9,4.0,170,False,True,False
202505010304,4歳以上1勝クラス,2025/02/08,4,12,ラズライト,5-5,37.9,6.3,0,False,False,False
202505010304,4歳以上1勝クラス,2025/02/08,5,7,サンセットブライト,11-11,37.5,15.0,0,False,False,False
202505010304,4歳以上1勝クラス,2025/02/08,6,3,キョウエイフロイデ,16-16,37.3,6.2,0,False,True,False
202505010304,4歳以上1勝クラス,2025/02/08,7,4,サンロレンツォ,14-14,37.8,28.8,0,False,False,False
202505010304,4歳以上1勝クラス,2025/02/08,8,9,キセキノエンジェル,8-5,38.7,272.3,0,False,False,False
202505010304,4歳以上1勝クラス,2025/02/08,9,15,ネクストヒロイン,9-8,39.2,90.7,0,True,False,False
202505010304,4歳以上1勝クラス,2025/02/08,10,1,プチボヌール,11-12,39.3,108.3,0,True,False,False
202505010304,4歳以上1勝クラス,2025/02/08,11,2,ジャンビ,5-8,39.9,276.4,0,True,False,False
202505010304,4歳以上1勝クラス,2025/02/08,12,14,サンマルソムニア,13-12,39.5,180.9,0,False,True,False
202505010304,4歳以上1勝クラス,2025/02/08,13,13,ロザシアニン,3-3,40.5,357.9,0,False,False,False
202505010304,4歳以上1勝クラス,2025/02/08,14,8,ピクラリーダ,1-1,41.0,118.4,0,True,False,False
202505010304,4歳以上1勝クラス,2025/02/08,15,5,スペシャリスト,15-15,39.6,69.6,0,True,False,False
202505010304,4歳以上1勝クラス,2025/02/08,16,16,レジュークレール,5-5,41.4,100.0,0,True,False,False
202505010305,3歳新馬,2025/02/08,1,5,レディネス,8-11-10,33.7,1.9,110,False,False,False
202505010305,3歳新馬,2025/02/08,2,3,アローグレイシャー,2-3-2,34.5,6.1,140,False,False,False
202505010305,3歳新馬,2025/02/08,3,11,イリュストル,13-2-2,34.6,5.6,160,False,False,False
202505010305,3歳新馬,2025/02/08,4,1,デルマケセラセラ,2-4-6,34.6,15.2,0,False,False,False
202505010305,3歳新馬,2025/02/08,5,6,ワーキングデライト,16-11-10,34.2,49.3,0,False,False,False
202505010305,3歳新馬,2025/02/08,6,2,スタンピー,6-8-9,34.5,20.5,0,False,False,False
202505010305,3歳新馬,2025/02/08,7,8,イルヴィゴーレ,6-6-7,35.6,8.3,0,False,False,False
202505010305,3歳新馬,2025/02/08,8,16,イドリス,8-9-10,35.4,57.6,0,False,False,False
202505010305,3歳新馬,2025/02/08,9,13,レジリエント,1-1-1,36.5,74.6,0,False,False,False
202505010305,3歳新馬,2025/02/08,10,12,ミヤビバエル,13-11-13,35.5,134.1,0,False,False,False
202505010305,3歳新馬,2025/02/08,11,14,ドラゴンバスター,2-4-4,36.4,232.2,0,False,False,False
202505010305,3歳新馬,2025/02/08,12,4,ヒンメル,13-15-15,35.1,93.1,0,False,False,False
202505010305,3歳新馬,2025/02/08,13,15,サクラコーラル,5-6-4,36.7,16.8,0,False,False,False
202505010305,3歳新馬,2025/02/08,14,9,ミスベレザ,11-16-16,35.3,62.0,0,False,False,False
202505010305,3歳新馬,2025/02/08,15,7,タイショウロマン,11-14-14,35.9,176.7,0,False,False,False
202505010305,3歳新馬,2025/02/08,16,10,ゴールドジェネラル,8-9-7,36.6,137.9,0,False,False,False
202505010306,3歳未勝利,2025/02/08,1,10,アロンズロッド,9-4-4-4,34.6,2.4,110,True,True,True
202505010306,3歳未勝利,2025/02/08,2,15,インパクトシー,1-1-1-1,35.4,4.1,130,True,True,True
202505010306,3歳未勝利,2025/02/08,3,5,ニヴルヘイム,6-8-8-7,35.2,3.5,110,False,True,False
202505010306,3歳未勝利,2025/02/08,4,1,オリオアルセーリオ,10-10-12-11,35.0,38.1,0,False,True,False
202505010306,3歳未勝利,2025/02/08,5,14,ダノンアンチュラス,13-13-13-13,35.0,9.8,0,False,False,False
202505010306,3歳未勝利,2025/02/08,6,4,リアライズハロック,12-12-5-5,35.7,62.9,0,False,True,False
202505010306,3歳未勝利,2025/02/08,7,11,クラレット,4-6-6-5,35.8,118.4,0,True,True,True
202505010306,3歳未勝利,2025/02/08,8,16,ピティロディア,14-15-14-13,35.1,45.6,0,False,True,False
202505010306,3歳未勝利,2025/02/08,9,2,ポッドロワール,3-3-3-2,36.5,12.6,0,False,False,False
202505010306,3歳未勝利,2025/02/08,10,3,ヴィーデ,2-2-2-2,36.6,33.9,0,False,False,False
202505010306,3歳未勝利,2025/02/08,11,18,フィエールガール,17-16-16-16,35.2,450.3,0,False,False,False
202505010306,3歳未勝利,2025/02/08,12,8,ベリーズブルー,10-10-9-10,36.0,284.1,0,True,False,False
202505010306,3歳未勝利,2025/02/08,13,12,サラニキケン,4-4-6-8,36.2,160.9,0,False,False,False
202505010306,3歳未勝利,2025/02/08,14,6,タッセル,6-8-9-8,36.5,151.3,0,False,False,False
202505010306,3歳未勝利,2025/02/08,15,13,ウインソラネル,6-6-9-11,37.1,608.4,0,True,False,False
202505010306,3歳未勝利,2025/02/08,16,9,ユーウェイン,18-18-17-17,36.5,446.9,0,False,False,False
202505010306,3歳未勝利,2025/02/08,17,7,アルカラス,14-14-14-15,37.1,379.7,0,True,False,False
202505010306,3歳未勝利,2025/02/08,18,17,フライハイ,16-16-17-17,36.6,410.1,0,True,False,False
202505010307,3歳1勝クラス,2025/02/08,1,8,アパッシメント,4-4,38.2,4.4,170,False,True,False
202505010307,3歳1勝クラス,2025/02/08,2,12,モカラマーズ,5-5,37.7,7.1,240,False,True,False
202505010307,3歳1勝クラス,2025/02/08,3,9,レーティッシュ,2-2,38.6,6.1,230,False,True,False
202505010307,3歳1勝クラス,2025/02/08,4,13,フォースミラクル,9-9,37.6,4.9,0,False,True,False
202505010307,3歳1勝クラス,2025/02/08,5,4,パシーヴ,12-10,37.9,21.6,0,False,False,False
202505010307,3歳1勝クラス,2025/02/08,6,3,サヨノジャンボリー,12-10,38.0,12.9,0,False,True,False
202505010307,3歳1勝クラス,2025/02/08,7,5,エコロスヴァル,6-5,38.8,99.8,0,False,True,False
202505010307,3歳1勝クラス,2025/02/08,8,11,チョングク,14-13,38.0,388.9,0,False,False,False
202505010307,3歳1勝クラス,2025/02/08,9,7,アドバンテスロード,2-2,40.3,84.2,0,False,True,False
202505010307,3歳1勝クラス,2025/02/08,10,10,サウンドバッハ,11-13,38.7,30.0,0,True,False,False
202505010307,3歳1勝クラス,2025/02/08,11,1,フリッカージャブ,1-1,40.9,6.1,0,False,False,False
202505010307,3歳1勝クラス,2025/02/08,12,6,キアニーナ,7-7,39.8,6.1,0,False,True,False
202505010307,3歳1勝クラス,2025/02/08,13,14,ブリッツアロング,7-8,39.8,65.6,0,False,False,False
202505010307,3歳1勝クラス,2025/02/08,14,2,エソテリック,9-10,39.5,304.2,0,False,False,False
202505010308,4歳以上2勝クラス,2025/02/08,1,4,ウェットシーズン,1-1,37.3,2.1,110,False,False,False
202505010308,4歳以上2勝クラス,2025/02/08,2,9,ラタフォレスト,5-5,36.8,2.6,120,False,True,False
202505010308,4歳以上2勝クラス,2025/02/08,3,5,ショウナンカブト,7-7,36.9,58.8,570,False,False,False
202505010308,4歳以上2勝クラス,2025/02/08,4,11,トウカイポワール,5-5,37.5,7.7,0,False,True,False
202505010308,4歳以上2勝クラス,2025/02/08,5,7,ブレイゼスト,3-3,38.1,14.8,0,False,False,False
202505010308,4歳以上2勝クラス,2025/02/08,6,13,ヨゾラノムコウニ,9-9,37.4,75.6,0,False,False,False
202505010308,4歳以上2勝クラス,2025/02/08,7,15,アルムエアフォルク,7-7,37.8,152.0,0,True,False,False
202505010308,4歳以上2勝クラス,2025/02/08,8,12,ヒルズカーン,12-11,37.3,287.8,0,True,False,False
202505010308,4歳以上2勝クラス,2025/02/08,9,8,コパノエビータ,9-10,37.7,65.1,0,False,True,False
202505010308,4歳以上2勝クラス,2025/02/08,10,2,フィフティシェビー,11-11,37.4,121.9,0,False,True,False
202505010308,4歳以上2勝クラス,2025/02/08,11,6,マーシヴィガラス,2-2,39.0,83.1,0,False,False,False
202505010308,4歳以上2勝クラス,2025/02/08,12,10,イサチルカゼニタツ,14-15,36.9,11.4,0,False,True,False
202505010308,4歳以上2勝クラス,2025/02/08,13,1,ヒストリアイ,3-3,39.0,57.9,0,True,False,False
202505010308,4歳以上2勝クラス,2025/02/08,14,14,レオカクテル,13-13,37.8,27.2,0,True,True,True
202505010308,4歳以上2勝クラス,2025/02/08,15,3,オソレ,14-14,39.9,242.7,0,False,True,False
202505010309,春菜賞(1勝),2025/02/08,1,2,キョウエイボニータ,2-3,34.8,11.8,280,False,False,False
202505010309,春菜賞(1勝),2025/02/08,2,6,ボンヌソワレ,2-2,35.0,3.3,140,False,True,False
202505010309,春菜賞(1勝),2025/02/08,3,5,ルージュナリッシュ,8-7,33.9,5.8,200,False,False,False
202505010309,春菜賞(1勝),2025/02/08,4,10,チューラワンサ,4-4,34.7,3.9,0,False,True,False
202505010309,春菜賞(1勝),2025/02/08,5,7,ラパンチュール,14-13,33.3,7.9,0,False,True,False
202505010309,春菜賞(1勝),2025/02/08,6,8,チギリ,6-7,34.1,53.6,0,False,False,False
202505010309,春菜賞(1勝),2025/02/08,7,9,カロローザ,1-1,35.9,6.3,0,False,True,False
202505010309,春菜賞(1勝),2025/02/08,8,1,ニシノクードクール,6-5,35.0,66.1,0,True,False,False
202505010309,春菜賞(1勝),2025/02/08,9,4,ラーナローザ,11-11,34.6,112.5,0,False,True,False
202505010309,春菜賞(1勝),2025/02/08,10,12,オーケースマイル,8-7,35.1,185.8,0,True,False,False
202505010309,春菜賞(1勝),2025/02/08,11,16,フェルシナ,11-11,35.0,14.7,0,False,False,False
202505010309,春菜賞(1勝),2025/02/08,12,3,ツインピークス,15-16,34.3,90.0,0,False,False,False
202505010309,春菜賞(1勝),2025/02/08,13,11,ポップグルーヴ,5-5,36.2,237.1,0,False,False,False
202505010309,春菜賞(1勝),2025/02/08,14,13,コムーネ,10-10,36.0,389.3,0,True,False,False
202505010309,春菜賞(1勝),2025/02/08,15,15,ニシノヒナアラレ,11-13,35.7,61.7,0,True,False,False
202505010309,春菜賞(1勝),2025/02/08,16,14,フクシマコウヨウ,15-15,35.7,104.6,0,False,False,False
202505010310,テレビ山梨杯(2勝),2025/02/08,1,4,コスモアディラート,1-1,34.8,50.9,1630,False,False,False
202505010310,テレビ山梨杯(2勝),2025/02/08,2,5,ロジカルワーズ,5-3,34.5,15.8,440,False,True,False
202505010310,テレビ山梨杯(2勝),2025/02/08,3,1,カリーシ,3-3,34.6,24.4,770,True,False,False
202505010310,テレビ山梨杯(2勝),2025/02/08,4,7,マテンロウボンド,10-10,34.1,7.3,0,False,True,False
202505010310,テレビ山梨杯(2勝),2025/02/08,5,10,ルージュスエルテ,8-9,34.4,1.8,0,True,True,True
202505010310,テレビ山梨杯(2勝),2025/02/08,6,2,エールレヴリー,8-6,34.7,14.4,0,False,True,False
